Id,SalePrice
2735,134239.77266827237
2736,141390.56103458686
2737,122880.07220355369
2738,136167.5463593888
2739,157271.34147100348
2740,136861.69469272104
2741,144763.67373160893
2742,157669.2863401441
2743,148152.590609062
2744,155901.20966036376
2745,140031.53029149707
2746,135548.313526682
2747,155220.7395446042
2748,128426.4358933101
2749,132524.79040743725
2750,129624.69716782786
2751,133983.26357713612
2752,199945.7240806255
2753,149358.79627271747
2754,208838.974925283
2755,134681.36791337986
2756,95478.21064257735
2757,73426.64440143819
2758,95638.52297373425
2759,164457.5782040549
2760,130028.42222208105
2761,143333.80263350462
2762,141871.63500844626
2763,185201.7397941416
2764,161002.4119102052
2765,269483.38563319726
2766,131427.84374412088
2767,89610.57543551378
2768,124695.07008158736
2769,132593.62928187722
2770,143939.25217563842
2771,113473.35931916334
2772,113111.05545023229
2773,167740.03597668483
2774,137377.66917939356
2775,117528.83306986844
2776,140679.18320356245
2777,149936.63836494635
2778,108699.45337887599
2779,128679.83344742731
2780,93125.55419794345
2781,97158.1632375294
2782,102006.03515736415
2783,103845.01794774705
2784,127868.68992226338
2785,140488.42760438527
2786,76288.12035843471
2787,119771.8194675241
2788,83223.5480298365
2789,173246.0522058293
2790,95485.93603932082
2791,115365.06792573174
2792,68210.56712770677
2793,147497.75903170722
2794,102279.46045890434
2795,118798.72536066045
2796,99054.63804210522
2797,178692.34610061726
2798,111452.74155320582
2799,112339.21847952556
2800,71377.34060480069
2801,108508.15755702666
2802,126224.15166672453
2803,150950.50905043667
2804,135483.0917996287
2805,96567.62045137407
2806,89552.62615881766
2807,157368.4388830061
2808,148765.1028759059
2809,130049.63288074065
2810,130101.65101309287
2811,164823.9068009762
2812,159069.51217456837
2813,157275.34501065995
2814,158280.23018856486
2815,94712.3920332386
2816,227168.62956592522
2817,152558.07322879625
2818,130271.02167044031
2819,180970.15581847873
2820,139864.15471137792
2821,108442.78663567657
2822,189252.31841875316
2823,285252.28952439077
2824,175856.69688874565
2825,149865.94733060102
2826,133147.44220398605
2827,135426.60130165308
2828,218835.22691841857
2829,209751.23402852623
2830,223633.48873995643
2831,183081.58082869585
2832,230149.05734612496
2833,298142.3743942571
2834,217162.52029444376
2835,223823.39345297846
2836,189887.89113916646
2837,155276.00674547965
2838,148131.5703658162
2839,176339.71320595942
2840,198973.9495861584
2841,201446.3281869986
2842,225532.13954561678
2843,146407.05990174122
2844,164293.92315941228
2845,127453.1165652652
2846,209424.46185695357
2847,209366.2290633355
2848,205829.61333966145
2849,203011.90336736338
2850,276966.7196141627
2851,217488.4350799988
2852,230725.47478318115
2853,235653.70465488534
2854,141416.69447741273
2855,202011.7711616045
2856,202063.8822800373
2857,187471.0996525197
2858,201789.61633112901
2859,121938.8671796459
2860,127194.07551192677
2861,126371.0916814123
2862,188872.56457052613
2863,123028.05208668773
2864,247023.51858107746
2865,140815.99081793247
2866,135331.3257930466
2867,100262.24773861034
2868,104824.4794484982
2869,108339.77803740709
2870,133447.21799778883
2871,91656.51251537085
2872,59884.96011823279
2873,99290.24955930734
2874,133843.11774434702
2875,110726.52676001607
2876,163556.74635058202
2877,148901.65999294704
2878,163100.20268827112
2879,130747.40939635344
2880,104605.64683669695
2881,144855.60511718798
2882,167120.1325668351
2883,186474.69186064962
2884,193969.09851066966
2885,182830.43013566843
2886,208001.4986059746
2887,95017.88795618113
2888,135510.67538687022
2889,62142.667664032946
2890,86407.31855320244
2891,134753.74380298593
2892,52789.59347947931
2893,87472.33539482238
2894,60838.149070330895
2895,313577.49550813506
2896,278473.55856975634
2897,203434.72934630947
2898,148646.99946676765
2899,218587.7542971964
2900,157952.8120057699
2901,193088.073707296
2902,180451.34263228127
2903,330565.1092578113
2904,336990.9195783665
2905,92396.04701860793
2906,201233.19785271856
2907,111980.14894227631
2908,132775.530127511
2909,149747.4813165497
2910,83711.56538262675
2911,85125.40601034727
2912,151587.76780818496
2913,84232.71051417812
2914,82320.86765015975
2915,85126.72003571136
2916,85375.84026998992
2917,156746.52292277664
2918,112617.74863552045
2919,226061.46787346166
